id,id_grupo,categoria,tipo_producto,titulo,pais,ano,titulo_libro,autores,tipologia
00049,002,Capítulos de libro publicados,Capítulo de libro,Institucionalidad y marcos jurídico-políticos para una justicia climática en Centroamérica,Colombia,2023,Reflexiones y desafíos del derecho ambiental latinoamericano,"ANA MARIA ROLDAN VILLA, JORGE EDUARDO VASQUEZ SANTAMARIA",1
00050,002,Capítulos de libro publicados,Otro capítulo de libro publicado,Estándares internacionales para el juzgamiento de la violencia sexual en los conflictos armados,Colombia,2023,Tendencias actuales de la investigación jurídica y sociojurídica,ANA MARIA ROLDAN VILLA,1
00051,002,Capítulos de libro publicados,Capítulo de libro,Ecocentrismo jurisprudencial en Colombia: los ríos como sujeto de derechos,España,2023,Ojos Indagadores: Nuevas miradas hacia la etica,"ANA MARIA ROLDAN VILLA, CAROLINA RESTREPO MUNERA",1
00052,002,Capítulos de libro publicados,Capítulo de libro,Reconfiguración de la jurisdicción en la era digital. Perspectivas sobre la incorporación de las tecnologías en las actuaciones judiciales en Colombia. Disponible en https://www.procesalyjusticia.org/_files/ugd/0e0037_e43e4e679d1c4514b7fdfca848b2db22.pdf,Colombia,2023,La justicia en la era de la revolución tecnológica,"DANY STEVEN GOMEZ AGUDELO, SEBASTIAN DIAZ BOLIVAR, JUAN ESTEBAN AGUIRRE ESPINOSA",1
00053,002,Capítulos de libro publicados,Capítulo de libro,Reconfiguración de la jurisdicción en la era digital. Perspectivas sobre la incorporación de las tecnologías en las actuaciones judiciales en Colombia,Colombia,2023,La justicia en la era de la revolución tecnológica,"JUAN ESTEBAN AGUIRRE ESPINOSA, DANY STEVEN GOMEZ AGUDELO",1
00054,002,Capítulos de libro publicados,Otro capítulo de libro publicado,La investigación en derecho en la región andina de Colombia 2008 - 2020,Colombia,2023,Tendencias actuales de la investigación jurídica y sociojurídica,JORGE EDUARDO VASQUEZ SANTAMARIA,1
00055,002,Capítulos de libro publicados,Otro capítulo de libro publicado,Apuntes para una cátedra de paz del programa de derecho desde perspectivas feministas,Colombia,2023,Tendencias actuales de la investigación jurídica y sociojurídica,ELVIGIA CARDONA ZULETA,1
00056,002,Capítulos de libro publicados,Capítulo de libro,"Consecuencias jurídicas del uso de Chat GPT en la acción de tutela en Colombia, disponible en: http://www.guaritadigital.com.br/casaleiria/acervo/direito/ianosulglobal/2/index.html",Colombia,2023,INTELIGÊNCIA ARTIFICIAL NO SUL GLOBAL,"DANY STEVEN GOMEZ AGUDELO, SEBASTIAN DIAZ BOLIVAR",1
00057,002,Capítulos de libro publicados,Capítulo de libro,El dictamen pericial en el escenario informático. Aspectos fundamentales en el proceso de divorcio contencioso,Colombia,2023,Debates contemporáneos en derecho de familias,"JUAN ESTEBAN AGUIRRE ESPINOSA, DANY STEVEN GOMEZ AGUDELO, ANA MARIA MESA ELNESER",1
00058,002,Capítulos de libro publicados,Capítulo de libro,El dictamen pericial en el escenario informático. Aspectos fundamentales en el proceso de divorcio. Disponible en: https://www.funlam.edu.co/uploads/fondoeditorial/785_Debates_contemporaneos_en_derecho_de_familias_de_infancias_y_de_adolescencias_Miradas_interdisciplinarias.pdf,Colombia,2023,Debates contemporáneos en derecho de familias,"DANY STEVEN GOMEZ AGUDELO, ANA MARIA MESA ELNESER, JUAN ESTEBAN AGUIRRE ESPINOSA",1
00059,002,Capítulos de libro publicados,Otro capítulo de libro publicado,Retos de la conciliación virtual en Colombia durante la pandemia del covid 19.,Colombia,2023,Tendencias actuales de la investigación jurídica y sociojurídica,"DANY STEVEN GOMEZ AGUDELO, SEBASTIAN MORENO BELLO",1
00060,002,Capítulos de libro publicados,Capítulo de libro,¿ES MÁS FÁCIL ODIAR QUE PERDONAR? REFLEXIONES PARA EL POSACUERDO EN COLOMBIA,Colombia,2023,Verdad,JORGE EDUARDO VASQUEZ SANTAMARIA,1
00061,002,Capítulos de libro publicados,Capítulo de libro,La prosocialidad y la construcción de paz en la niñez y la adolescencia víctimas del conflicto armado en Colombia,Colombia,2023,Perspectivas actuales sobre sociedad,"ROBERTO MAURICIO ROMERO CARDENAS, ANYERSON STITHS GOMEZ TABARES, MARIA CRISTINA CORREA DUQUE",1
00062,002,Capítulos de libro publicados,Capítulo de libro,"Diversidad jurídica en Colombia: conflicto de jurisdicciones entre la Jurisdicción Especial Indígena y la Jurisdicción Especial para la Paz. Caso Embera Chamí en Riosucio, Caldas",Colombia,2023,Perspectivas actuales sobre sociedad,"ROBERTO MAURICIO ROMERO CARDENAS, ANA MARIA ZULETA ZULETA",1
00063,002,Capítulos de libro publicados,Capítulo de libro,Configuraciones del enfoque de género en la gestión del riesgo de desastres en cuatro distritos de Colombia,México,2022,Habitar la vivienda y la ciudad. Perspectivas para la inclusión entre pasado,"JORGE EDUARDO VASQUEZ SANTAMARIA, ANA PATRICIA PABON MANTILLA",1
00064,002,Capítulos de libro publicados,Otro capítulo de libro publicado,"La autenticidad de la prueba digital. Un verdadero problema probatorio, disponible en: https://editorial.ucatolicaluisamigo.edu.co/index.php/editorial/catalog/book/171",Colombia,2022,XXIV ENCUENTRO NACIONAL DE INVESTIGACIÓN UNIVERSIDAD CATÓLICA LUIS AMIGÓ,"DANY STEVEN GOMEZ AGUDELO, HAVE SALCEDO MORENO, JULIETH VANESA PINO GARCIA",1
00065,002,Capítulos de libro publicados,Otro capítulo de libro publicado,Enseñanza y aprendizaje clínico del Derecho (EACD) en tiempos de COVID-19: Experiencia de la Universidad Católica Luis Amigó y la Universidad Autónoma Latinoamericana,Cuba,2022,Experiencias de formación jurídica en el contexto de la pandmia por COVID 19,"JORGE EDUARDO VASQUEZ SANTAMARIA, CAROLINA RESTREPO MUNERA, ELVIGIA CARDONA ZULETA",1
00066,002,Capítulos de libro publicados,Otro capítulo de libro publicado,"La reina de las abejas. Un nuevo paradigma ambiental, de cada a la ciudadanía ecológica",Colombia,2022,Una mirada jurídica a los cuentos de los hermanos Grimm,JORGE EDUARDO VASQUEZ SANTAMARIA,1
00067,002,Capítulos de libro publicados,Otro capítulo de libro publicado,ENSEÑANZA Y APRENDIZAJE CLÍNICO DEL DERECHO (EACD) EN TIEMPOS DE COVID-19: EXPERIENCIA DE LA UNIVERSIDAD CATÓLICA LUIS AMIGÓ Y LA UNIVERSIDAD AUTÓNOMA LATINOAMERICANA,Cuba,2022,Experiencias de formación jurídica en el contexto de la pandmia por COVID 19,"ELVIGIA CARDONA ZULETA, JORGE EDUARDO VASQUEZ SANTAMARIA, CAROLINA RESTREPO MUNERA",1
00068,002,Capítulos de libro publicados,Otro capítulo de libro publicado,UN ACERCAMIENTO AL PLAN NACIONAL DE LECTURA Y ESCRITURA LEER ES MI CUENTO,Cuba,2022,Las disciplinas humanísticas frente a los desafíos del mundo actual. Tomo II,NATALIA ANDREA ALZATE ALZATE,1
00069,002,Capítulos de libro publicados,Capítulo de libro,Marginación socioespacial y la protección a moradores en el plan parcial de renovación urbana El Naranjal y Arrabal.,México,2022,Segregación socioespacial y medio ambiente. Escenarios de vulnerabilidad urbana,JORGE EDUARDO VASQUEZ SANTAMARIA,1
00070,002,Capítulos de libro publicados,Capítulo de libro,"DERECHO IUS FUNDAMENTAL DE LAS MUJERES A LA INTERRUPCIÓN VOLUNTARIA DEL EMBARAZO (IVE) EN CONDICIONES DE ACCESIBILIDAD, CALIDAD Y RESPETO.",Colombia,2022,Debates contemporáneos en derecho de familias,ELVIGIA CARDONA ZULETA,1
00071,002,Capítulos de libro publicados,Capítulo de libro,MUJERES TRABAJADORAS Y FUERO DE MATERNIDAD: LOS OBSTÁCULOS PARA SU GARANTÍA EN LA ERA DE LA GLOBALIZACIÓN,Colombia,2022,Debates contemporáneos en derecho de familias,"ELVIGIA CARDONA ZULETA, ANA PATRICIA PABON MANTILLA",1
00072,002,Capítulos de libro publicados,Capítulo de libro,Mujer migrante centroamericana: eslabón de la economía política en Ocosingo,Colombia,2021,Violencias basadas en género: la otra tragedia de Colombia. Indagaciones.,"JENNY MARCELA ACEVEDO VALENCIA, STEFANI CASTANO TORRES, ANGELA MARIA VELASQUEZ VELASQUEZ",1
00073,002,Capítulos de libro publicados,Capítulo de libro,"Contribuciones a los cambios paradigmáticos del derecho ambiental a partir del acceso a la justicia de niñas, niños y adolescentes en Colombia",Colombia,2021,Debates contemporáneos en derecho de familias,"JORGE EDUARDO VASQUEZ SANTAMARIA, CAROLINA RESTREPO MUNERA",1
00074,002,Capítulos de libro publicados,Capítulo de libro,"Las Pruebas en Derecho de Familia, Infancia y Adolescencia desde un enfoque de equidad de género para las mujeres",Colombia,2021,Debates contemporáneos en derecho de familias,ELVIGIA CARDONA ZULETA,1
00075,002,Capítulos de libro publicados,Capítulo de libro,La subjetividad de la niñez migrante una mirada critica y cultural,Colombia,2021,Debates contemporáneos en derecho de familias,NATALIA ANDREA ALZATE ALZATE,1
00076,002,Capítulos de libro publicados,Capítulo de libro,Sentidos y prácticas frente a la política y la construcción de paz de jóvenes colombianos: la escuela como escenario de socialización política,Colombia,2021,Educación y pedagogías críticas,PAOLA ANDREA CARMONA TORO,1
00077,002,Capítulos de libro publicados,Capítulo de libro,"Derecho Probatorio en el régimen de derecho público colombiano, disponible en: https://www.procesalyjusticia.org/_files/ugd/0e0037_beecb9941e6b4ae688f758440fdbaf30.pdf",Colombia,2021,Homenaje a Michele Taruffo un jurista del futuro: el legado de Taruffo para Latinoamérica,"DANY STEVEN GOMEZ AGUDELO, JUAN ESTEBAN AGUIRRE ESPINOSA, FABIO ANDRES URIBE PALACIO",1
00078,002,Capítulos de libro publicados,Capítulo de libro,"Derecho probatorio en el régimen de derecho público colombiano, en Homenaje a Michele Taruffo un jurista del futuro: el legado de Taruffo para Latinoamérica.",Colombia,2021,Homenaje a Michele Taruffo un jurista del futuro: el legado de Taruffo para Latinoamérica,JUAN ESTEBAN AGUIRRE ESPINOSA,1
00079,002,Capítulos de libro publicados,Capítulo de libro,Potencial de la memoria y la orientación a posibilidades futuras,Colombia,2021,Investigación de fenómenos psicosociales: una aproximación para el encuentro con el otro,"PAOLA ANDREA CARMONA TORO, MARIA CAMILA OSPINA ALVARADO",1
00080,002,Capítulos de libro publicados,Capítulo de libro,CONSTITUTIONALIZATION OF THE CIVIL PROCESS WITHIN THE COLOMBIAN REPUBLICAN STATE,Colombia,2021,Colombia: investigación sociojurídica,JUAN ESTEBAN AGUIRRE ESPINOSA,1
00081,002,Capítulos de libro publicados,Capítulo de libro,"Diagnóstico de la violencia escolar: una mirada desde los estudiantes de los grados quinto y sexto de tres instituciones educativas en el corregimiento de Puerto Caldas, Pereira, Risaralda, disponible en https://www.funlam.edu.co/uploads/fondoeditorial/687_Colombia_investigacion_sociojuridica.pdf",Colombia,2021,Debates contemporáneos del proceso en un mundo que se transforma,"DANY STEVEN GOMEZ AGUDELO, CRISTIAN FERNAN MUNOZ MUNOZ, PAULA NATHALIA MATALLANA GUERRERO",1
00082,002,Capítulos de libro publicados,Capítulo de libro,"Constitutionalization of the civil process within the Colombian republican state, disponible en https://www.funlam.edu.co/uploads/fondoeditorial/687_Colombia_investigacion_sociojuridica.pdf",Colombia,2021,Colombia: investigación sociojurídica,"DANY STEVEN GOMEZ AGUDELO, JUAN ESTEBAN AGUIRRE ESPINOSA",1
00083,002,Capítulos de libro publicados,Capítulo de libro,Transformaciones de la investigación jurídica y sociojurídica de la subregión del eje cafetero de Colombia 2008 - 2018,Colombia,2021,Colombia: investigación sociojurídica,"JORGE EDUARDO VASQUEZ SANTAMARIA, KATY LUZ MILLAN OTERO",1
00084,002,Capítulos de libro publicados,Otro capítulo de libro publicado,Una vida plena,Colombia,2021,Historias contagiosas en épocas de pandemia,JORGE IVAN GAVIRIA MESA,1
00085,002,Capítulos de libro publicados,Otro capítulo de libro publicado,"Generalidades del Decreto 806 de 2020. Cartilla de Justicia Digital: Guía práctica para el acceso a la justicia en tiempos de virtualidad, disponible en: https://www.procesalyjusticia.org/_files/ugd/0e0037_c2e58df4f9aa43dcb603be9e88d82ddd.pdf",Colombia,2021,Cartilla de Justicia Digital. Guía práctica para el acceso a la justicia en tiempos de virtualidad,DANY STEVEN GOMEZ AGUDELO,1
00086,002,Capítulos de libro publicados,Capítulo de libro,"Los desencuentros de la planeación con el espacio vivido en las viviendas de interés prioritario (VIP) en Medellín, Colombia",México,2020,Segregación y fragmentación socioespacial en ciudades. Nuevas formas de habitar la ciudad,"JORGE EDUARDO VASQUEZ SANTAMARIA, KATY LUZ MILLAN OTERO",1
00087,002,Capítulos de libro publicados,Capítulo de libro,"Agudización de la violencia intrafamiliar por el covid-19. El caso de la ciudad de Medellín, Colombia",Venezuela,2020,Tendencias en la Investigación Universitaria Una visión desde Latinoamérica,"ELVIGIA CARDONA ZULETA, MARIA ISABEL URIBE LOPEZ",1
00088,002,Capítulos de libro publicados,Capítulo de libro,Análisis a los procesos de formación de los profesores en ejercicio en las Escuelas Normales Superiores,Colombia,2020,Revolución en la formación y la capacitación para el siglo xxi,"MAURICIO MEJIA LOBO, JULIAN ANDRES YAYA SIERRA",1
00089,002,Capítulos de libro publicados,Capítulo de libro,Configuración y reconfiguración de la ciudadanía de mujeres excombatientes de las FARC-EP,Colombia,2020,Ciudadanía,"JENNY MARCELA ACEVEDO VALENCIA, STEFANI CASTANO TORRES",1
00090,002,Capítulos de libro publicados,Otro capítulo de libro publicado,ESTRATEGIAS DE ENSEÑANZA Y APRENDIZAJE DEL DERECHO DESDE LAS TÉCNICAS MOOTCOURT,Perú,2020,I CONGRESO INTERNACIONAL DE DERECHO PROCESAL: LA LITIGACIÓN ORAL.,JUAN ESTEBAN AGUIRRE ESPINOSA,1
00091,002,Capítulos de libro publicados,Capítulo de libro,"Una mirada actual del medio ambiente en Colombia, un panorama convencional, normativo y jurisprudencial, disponible en https://www.funlam.edu.co/uploads/fondoeditorial/635_Debates_contemporaneos_en_un_mundo_que_se_transforma.pdf",Colombia,2020,Debates contemporáneos del proceso en un mundo que se transforma,"JUAN ESTEBAN AGUIRRE ESPINOSA, DANY STEVEN GOMEZ AGUDELO",1
00092,002,Capítulos de libro publicados,Capítulo de libro,Regiones investigativas en educación y pedagogía: Zona Eje Cafetero,Colombia,2020,Regiones investigativas en educación y pedagogía en Colombia: mapa topográfico de la actividad investigativa de tesis de maestrías y doctorados en el periodo 2010-2017.,PAOLA ANDREA CARMONA TORO,1
00093,002,Capítulos de libro publicados,Capítulo de libro,"Fuentes de la Investigación. Regiones Investigativas en Educación y Pedagogía, Colombia 2010- 2017",Colombia,2020,Regiones investigativas en educación y pedagogía en Colombia: mapa topográfico de la actividad investigativa de tesis de maestrías y doctorados en el periodo 2010-2017.,PAOLA ANDREA CARMONA TORO,1
00094,002,Capítulos de libro publicados,Capítulo de libro,"Implementación de rutas de atención en violencias de género en la ciudad de Medellín, año 2019. Barrera de acceso a la información en la Ruta de atención en salud: violencias sexuales, violencia ginecoobstétrica y derecho a la IVE",Colombia,2019,Género y derechos humanos. Por la salud y una vida libre de violencias.,"ELVIGIA CARDONA ZULETA, MELISSA HINCAPIE OCHOA",1
00095,002,Capítulos de libro publicados,Otro capítulo de libro publicado,"Posacuerdo en Colombia, breve recorrido histórico",Colombia,2019,Estrategias de publicidad social. Coyunturas sociales como oportunidad de mejoramiento de valor responsable,"JORGE IVAN GAVIRIA MESA, MONICA LUCIA GRANDA VIVEROS",1
00096,002,Capítulos de libro publicados,Otro capítulo de libro publicado,La participación ciudadana y la concertación social en el desarrollo de la movilidad urbana sostenible,España,2019,Movilidad urbana sostenible y acción administrativa. Perspectiva social,"JORGE EDUARDO VASQUEZ SANTAMARIA, ERIKA JOULLIETH CASTRO BUITRAGO",1
00097,002,Capítulos de libro publicados,Otro capítulo de libro publicado,Postconflicto en Colombia: ¿es posible?,Colombia,2015,Imaginar La Paz En Colombia: Cavilaciones Desde La Academia,"JORGE IVAN GAVIRIA MESA, MONICA LUCIA GRANDA VIVEROS",1
00098,002,Capítulos de libro publicados,Otro capítulo de libro publicado,Postconflicto en Colombia: ¿es posible?,Colombia,2015,Imaginar La Paz En Colombia: Cavilaciones Desde La Academia,"MONICA LUCIA GRANDA VIVEROS, JORGE IVAN GAVIRIA MESA",1
00099,002,Capítulos de libro publicados,Otro capítulo de libro publicado,"La experiencia del retorno, una aproximación a los relatos de vida de quienes han regresado a la ciudad de Medellín en los últimos 10 años",Colombia,2014,La Investigación,"SANTIAGO ALBERTO MORALES MESA, ALFREDO MANUEL GHISO COTOS, SHIRLEY VIVIANA CATANO PULGARIN",1
00100,002,Capítulos de libro publicados,Otro capítulo de libro publicado,Los partidos políticos en la Constitución de 1991: Democracia deliberativa vs democracia delegativa,Colombia,2014,Estudios Sobre Constitucionalismo(S) Y Democracia,PAULO BERNARDO ARBOLEDA RAMIREZ,1
00101,002,Capítulos de libro publicados,Capítulo de libro,Escenario problemático y metodológico de la investigación,Colombia,2013,Aproximación A La Informática Forense Y El Derecho Informático: Ámbito Colombiano,"ANA MARIA MESA ELNESER, JORGE EDUARDO VASQUEZ SANTAMARIA",1
00102,002,Capítulos de libro publicados,Capítulo de libro,Una mirada jurídica a los delitos informáticos en Colombia y su evolución legal en el marco del derecho comparado,Colombia,2013,Aproximación A La Informática Forense Y El Derecho Informático: Ámbito Colombiano,"ANA MARIA MESA ELNESER, JORGE EDUARDO VASQUEZ SANTAMARIA",1
00103,002,Capítulos de libro publicados,Capítulo de libro,Consideraciones frente al derecho procesal penal con miras a la evolución legal frente a la informática forense,Colombia,2013,Aproximación A La Informática Forense Y El Derecho Informático: Ámbito Colombiano,ANA MARIA MESA ELNESER,1
00104,002,Capítulos de libro publicados,Capítulo de libro,Análisis de la información y de los datos de la investigación en delitos informáticos,Colombia,2013,Aproximación A La Informática Forense Y El Derecho Informático: Ámbito Colombiano,"ANA MARIA MESA ELNESER, JORGE EDUARDO VASQUEZ SANTAMARIA",1
00105,002,Capítulos de libro publicados,Capítulo de libro,Mirada holística a informática forense en Colombia,Colombia,2013,Aproximación A La Informática Forense Y El Derecho Informático: Ámbito Colombiano,"ANA MARIA MESA ELNESER, JUAN DAVID PINEDA, JUAN GUILLERMO LALINDE",1
00106,002,Capítulos de libro publicados,Capítulo de libro,Aproximación a aspectos internacionales relevantes en delitos informáticos y la informática forense,Colombia,2013,Aproximación A La Informática Forense Y El Derecho Informático: Ámbito Colombiano,"ANA MARIA MESA ELNESER, JORGE EDUARDO VASQUEZ SANTAMARIA, JUAN DAVID PINEDA, JUAN GUILLERMO LALINDE",1
00107,002,Capítulos de libro publicados,Capítulo de libro,Acercamiento a las modalidades de participación ciudadana y conflictos ambientales en el municipio de Sabaneta,Colombia,2012,Participación,"JORGE EDUARDO VASQUEZ SANTAMARIA, CAROLINA MONTES ROJAS, MARIA TERESA CASTRILLON ALZATE",1
00108,002,Capítulos de libro publicados,Capítulo de libro,AMBIENTE: FUNDAMENTOS PARADIGMÁTICOS Y DOCTRINALES,Colombia,2012,Participación,JORGE EDUARDO VASQUEZ SANTAMARIA,1
00109,002,Capítulos de libro publicados,Otro capítulo de libro publicado,Consultorios jurídicos gratuitos y clínicas jurídicas de interés público: espacios de enseñanza práctica del Derecho,Colombia,2010,La Enseñanza Clínica Del Derecho,JORGE EDUARDO VASQUEZ SANTAMARIA,1
00110,002,Capítulos de libro publicados,Otro capítulo de libro publicado,Investigación jurídica por medio de la enseñanza clínica del Derecho,Colombia,2010,La Enseñanza Clínica Del Derecho,"JORGE EDUARDO VASQUEZ SANTAMARIA, LUCAS CORREA MONTOYA",1
00111,002,Capítulos de libro publicados,Otro capítulo de libro publicado,La enseñanza clínica del derecho: transformando la forma de enseñar y ejercer el Derecho,Colombia,2010,La Enseñanza Clínica Del Derecho,"JORGE EDUARDO VASQUEZ SANTAMARIA, LUCAS CORREA MONTOYA",1
00112,002,Capítulos de libro publicados,Otro capítulo de libro publicado,REFERENTES JURISPRUDENCIALES EN LA FORMACIÓN PROFESIONAL Y LA ENSEÑANZA DEL DERECHO EN COLOMBIA,Colombia,2010,Memorias Iii Encuentro Del Nodo Antioquia De La Red De Grupos Y Centros De Investigación Jurídica Y Socio Jurídica De Colombia,JORGE EDUARDO VASQUEZ SANTAMARIA,1
00113,002,Capítulos de libro publicados,Otro capítulo de libro publicado,Derecho e Interés Público: Aproximaciones y relación,Colombia,2009,Memorias I Foro Internacional Derecho E Interés Público,JORGE EDUARDO VASQUEZ SANTAMARIA,1
00114,002,Capítulos de libro publicados,Otro capítulo de libro publicado,El documento electrónico en la administración de justicia.,Colombia,2009,Memorias I Foro Internacional Derecho E Interés Público,ANA MARIA MESA ELNESER,1
00115,002,Capítulos de libro publicados,Otro capítulo de libro publicado,El territorio y el espacio como categorias urbanas del derecho urbano colombiano: Estudio desde la Constitucion de 1991,Colombia,2009,Ii Encuentro De La Red De Grupos Y Centros De Investigación Jurídica Y Sociojurídica - Nodo Antioquia,JORGE EDUARDO VASQUEZ SANTAMARIA,1
00116,002,Capítulos de libro publicados,Otro capítulo de libro publicado,El Derecho al Espacio Publico: Un Derecho de Interes Publico. Aproximaciones y relacion desde el Derecho Colombiano,Colombia,2009,Ii Encuentro De La Red De Grupos Y Centros De Investigación Jurídica Y Sociojurídica - Nodo Antioquia,"MARIA CLARA SANCHEZ VELEZ, JORGE EDUARDO VASQUEZ SANTAMARIA",1
00117,002,Capítulos de libro publicados,Otro capítulo de libro publicado,Reflexiones frente al impacto de la globalización en el mundo jurídico,Colombia,2008,Memorias I Foro Internacional Derecho E Interés Público,FRANCISCO JAVIER VASQUEZ VASQUEZ,1
00118,002,Capítulos de libro publicados,Otro capítulo de libro publicado,Estaciones de servicio en zonas residenciales de la ciudad de Medellín,Colombia,2008,Memorias Vii Seminario Nacional De Investigación Urbano-Regional Aciur: Diversidad Y Desigualdad En Los Territorios Contémporaneos.,JORGE EDUARDO VASQUEZ SANTAMARIA,1
00119,003,Capítulos de libro publicados,Capítulo de libro,Emprendimiento y objetivos de desarrollo sostenible en Urabá: una mirada desde la política pública,Colombia,2025,Estudios en el marco de los ODS: una mirada desde las ciencias administrativas,"SASHA JULIAANA ARANZAZU HENAO, LUIS FERNANDO QUINTERO ARANGO",1
00120,003,Capítulos de libro publicados,Capítulo de libro,"Innovación, emprendimiento y objetivos de desarrollo sostenible en pymes del sector comercio y servicios",Colombia,2025,Estudios en el marco de los ODS: una mirada desde las ciencias administrativas,LUIS FERNANDO QUINTERO ARANGO,1
00121,003,Capítulos de libro publicados,Capítulo de libro,Factores que afectan el aprendizaje en las clases virtuales,Colombia,2025,Triangulaciones entre gestion educativa,"LAURA GONZALEZ ZAPATA, NESTOR EDUARDO FLOREZ OVIEDO",1
00122,003,Capítulos de libro publicados,Capítulo de libro,Inteligencia artificial y aprendizaje automatizado en la cadena de suministro de las organizaciones,Colombia,2024,Gestion de las organizaciones una nueva opción,"NESTOR EDUARDO FLOREZ OVIEDO, CATALINA GONZALEZ PENAGOS, LEIDYS HELENA RIVERA QUIROZ",1
00123,003,Capítulos de libro publicados,Otro capítulo de libro publicado,Apertura a la investigación cualitativa: una narrativa reflexiva,Colombia,2024,Formación docente en investigación cualitativa: Relatos y reflexiones,"LUIS FERNANDO QUINTERO ARANGO, LUZ MARY AGUDELO TORRES, VANESSA ALEJANDRA SANCHEZ SANCHEZ, AURA MARIA FLORIAN MORALES",1
00124,003,Capítulos de libro publicados,Capítulo de libro,Responsabilidad Social Empresarial en pymes: un direccionamiento hacia la sostenibilidad corporativa,Colombia,2024,Gestion de las organizaciones una nueva opción,"LUIS FERNANDO QUINTERO ARANGO, MONICA ELIANA ARISTIZABAL VELASQUEZ",1
00125,003,Capítulos de libro publicados,Capítulo de libro,Cultura organizacional e innovación como estrategia de competitividad en las mipymes,Colombia,2024,Innovación y Competitividad de Las organizaciones,"LUIS FERNANDO QUINTERO ARANGO, JORMARIS MARTINEZ GOMEZ, MONICA ELIANA ARISTIZABAL VELASQUEZ",1
00126,003,Capítulos de libro publicados,Capítulo de libro,Indicadores sociales y ambientales para pymes,Colombia,2024,Innovación y Competitividad de Las organizaciones,JORMARIS MARTINEZ GOMEZ,1
00127,003,Capítulos de libro publicados,Capítulo de libro,Gestión del conocimiento y estilos de aprendizaje organizacional en mipymes del sector comercio,Colombia,2024,Innovación y Competitividad de Las organizaciones,"JORMARIS MARTINEZ GOMEZ, MONICA ELIANA ARISTIZABAL VELASQUEZ, GLORIA MARIA LOPERA ZAPATA",1
00128,003,Capítulos de libro publicados,Capítulo de libro,Gestión del conocimiento y estilos de aprendizaje organizacional en Mipymes del sector comercio. (2024),Colombia,2024,Innovación y Competitividad de Las organizaciones,"MONICA ELIANA ARISTIZABAL VELASQUEZ, JORMARIS MARTINEZ GOMEZ",1
00129,003,Capítulos de libro publicados,Capítulo de libro,Metodologías educativas preferidas por un colectivo estudiantil en el marco de la educación superior.,Venezuela,2023,TENDENCIAS EN LA INVESTIGACIÓN UNIVERSITARIA. UNA  VISIÓN DESDE LATINOAMÉRICA,"MONICA ELIANA ARISTIZABAL VELASQUEZ, SONIA RUTH QUINTERO ARRUBLA, NESTOR EDUARDO FLOREZ OVIEDO, VIVIANA CANO VALDERRAMA",1
00130,003,Capítulos de libro publicados,Capítulo de libro,Metodologías educativas preferidas por un colectivo estudiantil en el marco de la educación superior,Venezuela,2023,TENDENCIAS EN LA INVESTIGACIÓN UNIVERSITARIA. UNA  VISIÓN DESDE LATINOAMÉRICA,"SONIA RUTH QUINTERO ARRUBLA, NESTOR EDUARDO FLOREZ OVIEDO, VIVIANA CANO VALDERRAMA",1
00131,003,Capítulos de libro publicados,Capítulo de libro,Panorama sobre la sostenibilidad Turística y la crisis del turismo ocasionada por el Covid-19 y sus efectos en la percepción de servicios turísticos,México,2023,EXPERIENCIA EN LA ACTIVIDAD TURÍSTICA MÉXICO-COLOMBIA,"LUIS FERNANDO QUINTERO ARANGO, DEIWI JESUS ZURBARAN ARIAS, SAIRI TATIANA PINEROS",1
00132,003,Capítulos de libro publicados,Capítulo de libro,Percepción docente sobre modalidades de enseñanza en tiempos de pandemia,Venezuela,2023,Tendencias en la investigación universitaria. Una  visión desde Latinoamérica,"NESTOR EDUARDO FLOREZ OVIEDO, CATALINA GONZALEZ PENAGOS",1
00133,003,Capítulos de libro publicados,Capítulo de libro,Cómo incorporan las nuevas tecnologías las organizaciones sociales y solidarias para mejorar sus servicios,Colombia,2022,ingenieria y desarrollo en la nueva era,"JUAN SANTIAGO CALLE PIEDRAHITA, SANDRA MILENA MALAVERA PINEDA, JULIAN DAVID COLORADO AGUDELO",1
00134,003,Capítulos de libro publicados,Capítulo de libro,Análisis del desempeño de los estudiantes en las pruebas Saber Pro: Un caso de estudio,Colombia,2022,la Nueva Era Vol. II Edición 1,"JUAN SANTIAGO CALLE PIEDRAHITA, JULIAN DAVID COLORADO AGUDELO, SANDRA MILENA MALAVERA PINEDA",1
00135,003,Capítulos de libro publicados,Capítulo de libro,Condiciones de uso y aprovechamiento de las nuevas tecnologías en organizaciones de economía solidaria,Colombia,2022,ingenieria y desarrollo en la nueva era,"JUAN SANTIAGO CALLE PIEDRAHITA, SANDRA MILENA MALAVERA PINEDA, JORGE ANDREA GONZALEZ DIAZ",1
00136,003,Capítulos de libro publicados,Capítulo de libro,La tipificación de la conducta criminal feminicida y las tipologías de feminicidio dese un análisis ecológico-contextual y neuropsicológico,Colombia,2021,Violencias basadas en género: la otra tragedia de Colombia. Indagaciones.,"JORMARIS MARTINEZ GOMEZ, JUAN DIEGO BETANCUR ARIAS",1
