id,categoria,tipo_producto,titulo,anio,tipologia,id_grupo,cuartil_scimago,categoria_publindex,ano_fuente_cuartil,ano_fuente_publindex
08556,Capítulos de libro publicados,Otro capítulo de libro publicado,Análisis comparativo de los modelos de madurez de la Gestión del Conocimiento en Grandes empresas de Medellín,2011,1,003,,,,
08557,Capítulos de libro publicados,Otro capítulo de libro publicado,DISEÑO DEL SISTEMA DE INFORMACIÓN DE INDICADORES SOCIALES DE CIENCIA Y TECNOLOGÍA PARA LA FUNLAM,2011,1,003,,,,
08558,Capítulos de libro publicados,Otro capítulo de libro publicado,Auditoria de conocimiento y aspectos organizacionales para la Gestión del Conocimiento,2009,1,003,,,,
08559,Capítulos de libro publicados,Otro capítulo de libro publicado,Marketing Social en la Actualidad,2008,1,003,,,,
08560,Capítulos de libro publicados,Otro capítulo de libro publicado,"Prospectiva del marketing social en empresas de servicios. El marketing social, más allá de las acciones de responsabilidad social empresarial",2008,1,003,,,,
08561,Capítulos de libro publicados,Otro capítulo de libro publicado,El Mercadeo Social en la Actualidad,2007,1,003,,,,
08562,Capítulos de libro publicados,Otro capítulo de libro publicado,El Mercadeo Social en la Actualidad,2007,1,003,,,,
08563,Capítulos de libro publicados,Otro capítulo de libro publicado,Intrainnovación social en organizaciones de economía solidaria,2025,1,004,,,,
08564,Capítulos de libro publicados,Capítulo de libro,Globalización y desigualdad: el papel de las políticas económicas,2025,1,004,,,,
08565,Capítulos de libro publicados,Capítulo de libro,Globalización y desigualdad: El papel de las políticas económicas,2025,1,004,,,,
08566,Capítulos de libro publicados,Capítulo de libro,Hacia una mayor justicia fiscal en Colombia: evaluación de la progresividad del impuesto sobre la renta de asalariados tras la reforma tributaria del año 2022,2025,1,004,,,,
08567,Capítulos de libro publicados,Capítulo de libro,Hacia una mayor justicia fiscal en Colombia: evaluación de la progresividad del impuesto sobre la renta de asalariados tras la reforma tributaria del año 2022,2025,1,004,,,,
08568,Capítulos de libro publicados,Capítulo de libro,"Perspectivas del teletrabajo: un análisis en red de sus efectos sociales, económicos y ambientales utilizando la analogía del árbol.",2025,1,004,,,,
08569,Capítulos de libro publicados,Capítulo de libro,Administración del talento y recursos humanos: análisis bibliométrico de la literatura,2024,1,004,,,,
08570,Capítulos de libro publicados,Capítulo de libro,Circuitos y redes de cooperación en la planeación del desarrollo de Medellín,2024,1,004,,,,
08571,Capítulos de libro publicados,Capítulo de libro,Circuitos y redes de cooperación en la planeación del desarrollo de Medellín.,2024,1,004,,,,
08572,Capítulos de libro publicados,Capítulo de libro,Gestión de los emprendedores agrícolas del oriente antioqueño al legalizar su actividad empresarial,2024,1,004,,,,
08573,Capítulos de libro publicados,Capítulo de libro,Tendencias de la disciplina administrativa en la educación superior desde la teoría de grafos,2024,1,004,,,,
08574,Capítulos de libro publicados,Otro capítulo de libro publicado,Política pública para el cooperativismo en América Latina: aproximaciones onceptuales,2023,1,004,,,,
08575,Capítulos de libro publicados,Otro capítulo de libro publicado,"Tecnología, democracia y gobierno cooperativo",2023,1,004,,,,
08576,Capítulos de libro publicados,Capítulo de libro,El emprendimiento sostenible en los estudiantes de la Universidad Católica Luis Amigó,2023,1,004,,,,
08577,Capítulos de libro publicados,Capítulo de libro,Emprendimiento social - sostenible en la ciudad de Medellín,2023,1,004,,,,
08578,Capítulos de libro publicados,Capítulo de libro,La gestión del talento humano en la creación de las Mipymes,2023,1,004,,,,
08579,Capítulos de libro publicados,Capítulo de libro,IMPACTO DEL SISTEMA TRIBUTARIO COLOMBIANO: UN ANÁLISIS COMPARATIVO DEL RECAUDO Y LAS TRANSFERENCIAS A PARTIR DE LAS ALTERNATIVAS Y LECCIONES APRENDIDAS DE LAS REFORMAS TRIBUTARIAS 2000-2019,2023,1,004,,,,
08580,Capítulos de libro publicados,Capítulo de libro,Una visión innovadora del que hacer de las universidades con miras a ser empresas altamente rentables,2022,1,004,,,,
08581,Capítulos de libro publicados,Capítulo de libro,Formalización y normalización de la unidad de gestión del talento humano en las MiPymes,2022,1,004,,,,
08582,Capítulos de libro publicados,Otro capítulo de libro publicado,"La negociaciòn internacional: de la emoción y la esencia"" del libro de divulgación",2022,1,004,,,,
08583,Capítulos de libro publicados,Otro capítulo de libro publicado,Redefiniciones de política pública para el cooperativismo en América Latina,2022,1,004,,,,
08584,Capítulos de libro publicados,Capítulo de libro,CAMBIOS EN LA CULTURA SOLIDARIA DE UNA IES PRODUCTO DEL COVID 19,2021,1,004,,,,
08585,Capítulos de libro publicados,Otro capítulo de libro publicado,El autocontrol: Componente base del principio de autonomía e independencia de las cooperativas,2021,1,004,,,,
08586,Capítulos de libro publicados,Otro capítulo de libro publicado,"Cooperación en el aula, marco teórico, experiencias y bases para un proyecto pedagógico",2021,1,004,,,,
08587,Capítulos de libro publicados,Capítulo de libro,"Circuito Económico Solidario (CES), Red Gran Sol en el municipio de Granada en Antioquia",2021,1,004,,,,
08588,Capítulos de libro publicados,Otro capítulo de libro publicado,Redes de inter-cooperación para la convivencia pacífica en Antioquia-Colombia,2021,1,004,,,,
08589,Capítulos de libro publicados,Capítulo de libro,Desafíos y oportunidades para la gestión del Talento Humano en Mipymes. Un estudio local,2020,1,004,,,,
08590,Capítulos de libro publicados,Capítulo de libro,Desafíos y oportunidades para la gestión del Talento Humano en Mipymes. Un estudio local. Capítulo,2020,1,004,,,,
08591,Capítulos de libro publicados,Capítulo de libro,PROPUESTA DE UN SISTEMA DE INTELIGENCIA Y VIGILANCIA EMPRESARIAL COMO MECANISMO DE SUPERVIVENCIA EN LAS UNIVERSIDADES DEL SIGLO 21,2020,1,004,,,,
08592,Capítulos de libro publicados,Capítulo de libro,Modelo de exportación para pymes del sector textil y confecciones en Antioquia. Estudio de caso de sociedad por acciones simplificadas,2020,1,004,,,,
08593,Capítulos de libro publicados,Capítulo de libro,Tendencias motivadoras en la gestión del talento humano: Universidad Católica Luis Amigó,2020,1,004,,,,
08594,Capítulos de libro publicados,Capítulo de libro,PROPUESTA DE UN SISTEMA DE INTELIGENCIA Y VIGILANCIA EMPRESARIAL COMO MECANISMO DE SUPERVIVENCIA EN LAS UNIVERSIDADES DEL SIGLO 21,2020,1,004,,,,
08595,Capítulos de libro publicados,Capítulo de libro,"Desarrollo rural, acuerdos de paz en Colombia y potenciales de la economía solidaria",2020,1,004,,,,
08596,Capítulos de libro publicados,Capítulo de libro,"Desarrollo rural, acuerdos de paz en Colombia y potenciales de la economía solidaria.",2020,1,004,,,,
08597,Capítulos de libro publicados,Capítulo de libro,Marketing digital y comercio electrónico: un análisis bibliométrico,2020,1,004,,,,
08598,Capítulos de libro publicados,Capítulo de libro,"Mercado de Productos Alimenticios FIT en la Ciudad de Pereira, Colombia",2020,1,004,,,,
08599,Capítulos de libro publicados,Otro capítulo de libro publicado,Modelo de Exportación para pymes en Antioquia. Estudio de caso de Sociedad por Acciones Simplificada (S.A.S),2019,1,004,,,,
08600,Capítulos de libro publicados,Capítulo de libro,"La educación superior en Colombia y su relación con lo social, económico, laboral, ciencia, tecnología e investigación",2019,1,004,,,,
08601,Capítulos de libro publicados,Capítulo de libro,Asociatividad y cadena de valor fortalecimiento sector turístico: municipios de Bahía Solano y Nuquí,2019,1,004,,,,
08602,Capítulos de libro publicados,Otro capítulo de libro publicado,Asociatividad y cadena de valor fortalecimiento sector turístico: municipios Bahía Solano y Nuquí,2019,1,004,,,,
08603,Capítulos de libro publicados,Capítulo de libro,Elementos Teóricos conceptuales asociados a la innovación en la generación agro-biotecnológica en Colombia,2019,1,004,,,,
08604,Capítulos de libro publicados,Capítulo de libro,Elementos teóricos conceptuales asociados a la innovacion en la gerencia agro- biotecnológica en Colombia,2019,1,004,,,,
08605,Capítulos de libro publicados,Otro capítulo de libro publicado,Propósitos y sentidos de la educación cooperativa,2018,1,004,,,,
08606,Capítulos de libro publicados,Otro capítulo de libro publicado,Effects of the Economic Openness as Trade Policy In the Colombian Dairy Industry,2018,1,004,,,,
08607,Capítulos de libro publicados,Otro capítulo de libro publicado,The institutional organization of health in Colombia and its disconnection with the common good and mutuality,2018,1,004,,,,
08608,Capítulos de libro publicados,Otro capítulo de libro publicado,Propuesta de instrumento para el reporte del cumplimiento del plan para una década cooperativa en el caso colombiano,2018,1,004,,,,
08609,Capítulos de libro publicados,Capítulo de libro,Effects of the economic openness as trade policy in the Colombian dairy industry,2018,1,004,,,,
08610,Capítulos de libro publicados,Otro capítulo de libro publicado,Dinamica de desarrollo de las cooperativas de caficultores de Antioquia,2016,1,004,,,,
08611,Capítulos de libro publicados,Capítulo de libro,"Exclusión social y desigualdad: concepciones, percepciones y vivencias desde la marginalidad",2016,1,004,,,,
08612,Capítulos de libro publicados,Capítulo de libro,Condiciones laborales y de protección social de pequeños y medianos agricultores del sector solidario en el suroeste de Antioquia,2016,1,004,,,,
08613,Capítulos de libro publicados,Capítulo de libro,Colombia: evolución y desventuras del cooperativismo de trabajo asociado,2015,1,004,,,,
08614,Capítulos de libro publicados,Capítulo de libro,El cooperativismo de trabajo asociado de Colombia en el periodo crítico (2011-2014),2015,1,004,,,,
08615,Capítulos de libro publicados,Otro capítulo de libro publicado,CONSTRUCCIÓN DE TEJIDO SOCIAL Y SOLIDARIO EN LA RED DE ECONOMÍA SOLIDARIA DE ANTIOQUIA REDESOL ANTIOQUIA. 2004-2011,2014,1,004,,,,
08616,Capítulos de libro publicados,Otro capítulo de libro publicado,Tendencias de la Integración Económica Latinoamericana,2014,1,004,,,,
08617,Capítulos de libro publicados,Capítulo de libro,Avances de la intercooperación en la región de Antioquia,2014,1,004,,,,
08618,Capítulos de libro publicados,Capítulo de libro,Proceso de adopción y convergencia en Colombia,2014,1,004,,,,
08619,Capítulos de libro publicados,Otro capítulo de libro publicado,Estrategias de sobrevivencia de los jóvenes en condición de pobreza,2014,1,004,,,,
08620,Capítulos de libro publicados,Capítulo de libro,Las afectaciones de las normas internacionales contables en el sector cooperativo,2014,1,004,,,,
08621,Capítulos de libro publicados,Capítulo de libro,Tendencias de la Integración Económica Latinoamericana,2014,1,004,,,,
08622,Capítulos de libro publicados,Otro capítulo de libro publicado,Naturaleza socieconómica de las cooperativas. Su relación con las fuentes de tributación,2014,1,004,,,,
08623,Capítulos de libro publicados,Capítulo de libro,Políticas públicas para la internacionalización del cooperativismo,2012,1,004,,,,
08624,Capítulos de libro publicados,Capítulo de libro,Definiendo el problema: los obstáculos a la internacionalización cooperativa,2012,1,004,,,,
08625,Capítulos de libro publicados,Otro capítulo de libro publicado,Tendencias de la legislación sobre la economía solidaria y sus efectos en el mutualismo colombiano,2012,1,004,,,,
08626,Capítulos de libro publicados,Otro capítulo de libro publicado,DESARROLLO Y PLANIFICACIÓN DEL DESARROLLO COLOMBIANO EN LA CONSTITUCIÓN POLÍTICA DE 1991,2011,1,004,,,,
08627,Capítulos de libro publicados,Otro capítulo de libro publicado,Análisis de la regulación para empresas solidarias en Colombia,2011,1,004,,,,
08628,Capítulos de libro publicados,Capítulo de libro,Aportes a la conceptualización de capital social a partir del analisis de experiencias de organizaciones sociales y comunitarias de la ciudad de Medellín,2009,1,004,,,,
08629,Capítulos de libro publicados,Otro capítulo de libro publicado,Multiactividad e integración de las cooperativas,2009,1,004,,,,
08630,Capítulos de libro publicados,Capítulo de libro,Aproximación a un concepto critico de capital social,2009,1,004,,,,
08631,Capítulos de libro publicados,Otro capítulo de libro publicado,El ethos de la solidaridad,2009,1,004,,,,
08632,Capítulos de libro publicados,Capítulo de libro,Proceso de consolidación de capital social de capital social en la ciudad de Medellín en el marco de los enfoques de desarrollo humano y responsabilidad social,2008,1,004,,,,
08633,Capítulos de libro publicados,Otro capítulo de libro publicado,Comportamiento de la Economía Solidaria en Colombia y Antioquia,2007,1,004,,,,
08634,Capítulos de libro publicados,Otro capítulo de libro publicado,Economía solidaria y calidad de vida,2002,1,004,,,,
08635,Capítulos de libro publicados,Otro capítulo de libro publicado,Cooperativismo y alternatividad,2001,1,004,,,,
08636,Capítulos de libro publicados,Otro capítulo de libro publicado,"Vida, calidad y sentido",2001,1,004,,,,
08637,Capítulos de libro publicados,Otro capítulo de libro publicado,Descripción y análisis de variables de la economía solidaria en Antioquia,2001,1,004,,,,
08638,Capítulos de libro publicados,Otro capítulo de libro publicado,Historia de las prácticas solidarias en Antioquia. El caso de la sociedad de San Vicente de Paul,1995,1,004,,,,
08639,Capítulos de libro publicados,Capítulo de libro,Diferencias de género en la relación entre empatía y acoso escolar en adolescentes,2026,1,005,,,,
