id,id_grupo,categoria,tipo_producto,titulo,pais_revista,revista,ano,autores,ISSN,tipologia,cuartil_scimago,categoria_publindex,ano_fuente_cuartil,ano_fuente_publindex
00673,004,Artículos publicados,Revisión (Survey),Responsabilidad Social Universitaria: una revisión sistemática y análisis bibliométrico,Colombia,ESTUDIOS GERENCIALES,2019,"PEDRO LUIS DUQUE HURTADO, LUIS SALVADOR CERVANTES CERVANTES",01235923,1,No indexada en Scopus,B,,2019
00672,004,Artículos publicados,Revisión (Survey),Executive Function Performance in Patients with Obesity: a Systematic Review,Colombia,PSYCHOLOGIA AVANCES DE LA DISCIPLINA,2019,"DANIEL ALFREDO LANDINEZ MARTINEZ, SEBASTIAN ROBLEDO GIRALDO, DIANA MARCELA MONTOYA LONDONO",19002386,1,No indexada en Scopus,B,,2019
01062,006,Artículos publicados,Publicado en revista especializada,"""Metodología global de lectura y escritura: análisis de una implementación de software en alumnos de primer grado",Venezuela,ESPACIOS,2019,"SONIA RUTH QUINTERO ARRUBLA, BAIRON JARAMILLO VALENCIA, VICTOR DANIEL GIL VERA",07981015,1,Q3,B,2019,2019
00494,003,Artículos publicados,Publicado en revista especializada,Estudio de preferencias declaradas sobre metodologías de enseñanzas constructivistas,Colombia,REVISTA EDUCACION EN INGENIERIA,2019,NESTOR EDUARDO FLOREZ OVIEDO,19008260,1,No indexada en Scopus,C,,2019
01366,008,Artículos publicados,Publicado en revista especializada,Mecanismos de desconexión moral y su relación con la empatía y la prosocialidad en adolescentes que han tenido experiencias delictivas,Perú,Revista de Psicologia,2019,"ANYERSON STITHS GOMEZ TABARES, MARIELA NARVAEZ MARIN",02549247,1,Q4,No clasificada en Publindex,2019,
01367,008,Artículos publicados,Publicado en revista especializada,PROSOCIALIDAD ESTADO ACTUAL DE LA INVESTIGACIÓN EN COLOMBIA,Colombia,REVISTA COLOMBIANA DE CIENCIAS SOCIALES,2019,ANYERSON STITHS GOMEZ TABARES,22161201,1,No indexada en Scopus,B,,2019
01369,008,Artículos publicados,Publicado en revista especializada,"Potenciales prosociales en niños, niñas y adolescentes desvinculados de grupos armados ilegales en Colombia",España,QUADERNOS DE PSICOLOGIA,2019,ANYERSON STITHS GOMEZ TABARES,20144520,1,Q4,No clasificada en Publindex,2019,
01368,008,Artículos publicados,Corto (Resumen),Cuando las élites hegemónicas construyen enemigos,Colombia,PERSEITAS,2019,MAGDA VICTORIA DIAZ ALZATE,23461780,1,Q4,No clasificada en Publindex,2019,
01362,008,Artículos publicados,Publicado en revista especializada,Vivencias de reconocimiento y compasión de personas en condición de discapacidad. Hacia la autonomía y la vida independiente,España,SIGLO CERO,2019,"MAGDA VICTORIA DIAZ ALZATE, NATALI ROLDAN BERRIO",02101696,1,Q3,B,2019,2019
01363,008,Artículos publicados,Publicado en revista especializada,Diversidad funcional e inclusión en Instituciones de Educación Superior (IES) en Medellín,Colombia,INTERDISCIPLINARIA,2019,SANDRA ISABEL MEJIA ZAPATA,16687027,1,Q3,No clasificada en Publindex,2019,
01365,008,Artículos publicados,Publicado en revista especializada,Perfil Emocional de las Personas con VIH.,México,Revista Electrónica De Psicología Iztacala,2019,"JOHN JAIRO GARCIA PENA, BERNARDO ANTONIO ANGEL TOBON",18708420,1,No indexada en Scopus,No clasificada en Publindex,,
01364,008,Artículos publicados,Publicado en revista especializada,Educación asistida con perros: aplicaciones pedagógicas en contextos educativos,Colombia,INCLUSIÓN Y DESARROLLO,2019,MARIA CRISTINA CORREA DUQUE,23897341,1,No indexada en Scopus,No clasificada en Publindex,,
01367,008,Artículos publicados,Publicado en revista especializada,PROSOCIALIDAD ESTADO ACTUAL DE LA INVESTIGACIÓN EN COLOMBIA,Colombia,REVISTA COLOMBIANA DE CIENCIAS SOCIALES,2019,ANYERSON STITHS GOMEZ TABARES,22161201,1,No indexada en Scopus,B,,2019
01360,008,Artículos publicados,Publicado en revista especializada,"Representaciones sociales de la minería, emergentes en el conflicto socioambiental del Bajo Cauca antioqueño",España,REVISTA DE PAZ Y CONFLICTOS,2019,"HEIDI SMITH PULIDO VARON, NICOLASA MARIA DURAN PALACIO",19887221,1,No indexada en Scopus,No clasificada en Publindex,,
01370,008,Artículos publicados,Publicado en revista especializada,Conductas prosociales y su relación con la empatía y la autoeficacia para la regulación emocional en adolescentes desvinculados de grupos armados ilegales,Colombia,REVISTA CRIMINALIDAD,2019,ANYERSON STITHS GOMEZ TABARES,17943108,1,Q3,B,2019,2019
01359,008,Artículos publicados,Publicado en revista especializada,Hacia una explicación naturalizada del problema filosófico de las otras mentes,Colombia,REVISTA GUILLERMO DE OCKHAM,2019,"ANYERSON STITHS GOMEZ TABARES, JOSE FERNANDO OSPINA CARMONA, ANDRES FELIPE MICOLTA HENAO",22563202,1,No indexada en Scopus,C,,2019
01358,008,Artículos publicados,Publicado en revista especializada,Motivaciones prosociales y desconexión moral en adolescentes desvinculados de grupos armados ilegales,Colombia,PSICOLOGIA DESDE EL CARIBE,2019,"ANYERSON STITHS GOMEZ TABARES, MARIA CRISTINA CORREA DUQUE, MARIELA NARVAEZ MARIN",20117485,1,No indexada en Scopus,B,,2019
01357,008,Artículos publicados,Publicado en revista especializada,Predictores psicológicos del riesgo suicida en estudiantes universitarios,España,BEHAVIORAL PSYCHOLOGY PSICOLOGIA CONDUCTUAL,2019,"ANYERSON STITHS GOMEZ TABARES, CESAR NUNEZ, VICENTE CABALLO, ANDRES MAURICIO GRISALES AGUIRRE, MARIA PAULA AGUDELO OSORIO",11329483,1,Q3,B,2019,2019
01063,006,Artículos publicados,Publicado en revista especializada,Dimensión estética en la enseñanza de la filosofía: posibilidades de sensibilización frente a la diversidad ideológica en el posconflicto colombiano,Colombia,PERSEITAS,2019,BAIRON JARAMILLO VALENCIA,23461780,1,Q4,No clasificada en Publindex,2019,
01064,006,Artículos publicados,Publicado en revista especializada,La dinamica familiar y estilos de crianza: pilares fundamentales en la dimensión socioafectiva,Colombia,HALLAZGOS REVISTA DE INVESTIGACIONES,2019,"ADRIANA MARIA GALLEGO HENAO, JOSE WILMAR PINO MONTOYA, MONICA MARIA ALVAREZ GALLEGO, ENID DANIELA VARGAS MESA",17943841,1,No indexada en Scopus,B,,2019
00138,001,Artículos publicados,Publicado en revista especializada,Predictores psicológicos del riesgo suicida en estudiantes universitarios,España,BEHAVIORAL PSYCHOLOGY PSICOLOGIA CONDUCTUAL,2019,"ANDRES MAURICIO GRISALES AGUIRRE, ANYERSON STITHS GOMEZ TABARES, VICENTE CABALLO MANRIQUE, MARIA PAULA AGUDELO OSORIO",11329483,1,Q3,B,2019,2019
01361,008,Artículos publicados,Publicado en revista especializada,Adolescentes infractores y promoción de acciones prosociales: una tarea pendiente,Colombia,El Ágora Usb,2019,"ALEXANDER ELIECER GALVAN MOYA, NICOLASA MARIA DURAN PALACIO",16578031,1,No indexada en Scopus,B,,2019
00680,004,Artículos publicados,Publicado en revista especializada,Appropriating ICT for International Business Negotiations Performance: A Case Study of the Pacific Alliance,Colombia,REVISTA LASALLISTA DE INVESTIGACION,2018,"JOSE JAIME BAENA ROJAS, JOSE ALEJANDRO CANO ARENAS",17944449,1,Q4,C,2018,2018
00861,005,Artículos publicados,Corto (Resumen),A Text Mining Approach of the Femicide in Colombia and Mexico: A Comparative Analysis,Pakistán,MIDDLE EAST JOURNAL OF SCIENTIFIC RESEARCH,2018,"VICTOR DANIEL GIL VERA, JUAN DIEGO BETANCUR ARIAS",19909233,1,No indexada en Scopus,No clasificada en Publindex,,
00681,004,Artículos publicados,Publicado en revista especializada,Efecto de la Estrategia Instruccional Resolución de Problemas desde una Perspectiva Heurística en el Rendimiento Académico de Cálculo II,Venezuela,ESPACIOS,2018,"VICTOR HUGO MERINO CORDOBA, YAMARU DEL VALLE CHIRINOS ARAQUE, CARMEN YSABEL MARTINEZ DE MERINO, CLAUDIA MILENA PEREZ PERALTA",07981015,1,Q3,B,2018,2018
00682,004,Artículos publicados,Publicado en revista especializada,"Normatividad de los empaques, embalajes y etiquetados (EEE) para las exportaciones colombianas de alimentos procesados a Estados Unidos",Venezuela,ESPACIOS,2018,CAMILO ALBERTO HIGUITA CARDENAS,07981015,1,Q3,B,2018,2018
00156,001,Artículos publicados,Publicado en revista especializada,Synthesis by solution combustion and optical characterization of violet NASICON-type Mg0.45Co0.05Ti2(PO4)3 pigment,Reino Unido,DYES AND PIGMENTS,2018,"EDGAR ANDRES CHAVARRIAGA MIRANDA, ALEX ARBEY LOPERA SEPULVEDA, TIAGO WERMUTH, OSCAR JAIME RESTREPO BAENA, CARLOS BERGMANN",01437208,1,Q1,A1,2018,2018
00158,001,Artículos publicados,Publicado en revista especializada,Who benefits from cellular immune response during the Chagas disease?,Inglaterra,BIOSYSTEMS,2018,SHIRLENE PATRICIA VEGA ROYERO,03032647,1,Q2,A2,2018,2018
00159,001,Artículos publicados,Publicado en revista especializada,Automatic Workflow Scientific Model for Lab Test in Civil Engineering,India,INTERNATIONAL JOURNAL OF APPLIED ENGINEERING RESEARCH,2018,"INGRID DURLEY TORRES PARDO, JAIME ALBERTO GUZMAN LUNA, FRANCISCO JAVIER MORENO ARBOLEDA",09734562,1,Q3,No clasificada en Publindex,2018,
00157,001,Artículos publicados,Publicado en revista especializada,"Cyanide¿isocyanide isomerization: stability and bonding in noble gas inserted metal cyanides (metal = Cu, Ag, Au)",Reino Unido,PHYSICAL CHEMISTRY CHEMICAL PHYSICS,2018,EDISON HUMBERTO OSORIO LOPEZ,14639084,1,Q1,No clasificada en Publindex,2018,
00154,001,Artículos publicados,Publicado en revista especializada,SÍNTESIS DE LA ESPINELA ZNCRXFE2-XO4(0 ≤ X ≤ 1) POR COMBUSTIÓN EN SOLUCIÓN Y ESTUDIO TERMODINÁMICO DE LA ESTABILIDAD DE FASES,Colombia,PRODUCCION Y LIMPIA,2018,"JUAN FERNANDO MONTOYA, EDGAR ANDRES CHAVARRIAGA MIRANDA, STIVEN VILLADA GIL",19090455,1,En Scopus sin cuartil,C,2018,2018
00155,001,Artículos publicados,Publicado en revista especializada,Fraud-Detection-Oriented Operators in a Data Warehouse Based on Forensic Accounting Techniques,Reino Unido,COMPUTER FRAUD AND SECURITY,2018,"FRANCISCO JAVIER MORENO ARBOLEDA, JAIME ALBERTO GUZMAN LUNA, INGRID DURLEY TORRES PARDO",13613723,1,Q3,A2,2018,2018
00161,001,Artículos publicados,Publicado en revista especializada,Amaryllidaceae alkaloids as agents with protective effects against oxidative neural cell injury,Países Bajos,LIFE SCIENCES,2018,EDISON HUMBERTO OSORIO LOPEZ,00243205,1,Q1,A1,2018,2018
01066,006,Artículos publicados,Publicado en revista especializada,Concepción filosófico-antropológica del hombre americano: la perspectiva teórica de Bartolomé de las Casas,Colombia,CUADERNOS DE FILOSOFIA LATINOAMERICANA,2018,JOSE WILMAR PINO MONTOYA,01208462,1,No indexada en Scopus,C,,2018
01067,006,Artículos publicados,Publicado en revista especializada,Sociocultural Factors That Influence Migrant Students' Academic Performance in an English Language Teaching Program: Voices from Abroad,Estados Unidos,QUALITATIVE REPORT,2018,MARLON VANEGAS ROJAS,21603715,1,No indexada en Scopus,No clasificada en Publindex,,
01953,013,Artículos publicados,Corto (Resumen),Presentación,Colombia,PERSEITAS,2018,DAVID ESTEBAN ZULUAGA MESA,23461780,1,En Scopus sin cuartil,No clasificada en Publindex,2018,
01952,013,Artículos publicados,Publicado en revista especializada,Reflexiones en torno al concepto de participación ciudadana: consideraciones aristotélicas y neoaristotélicas,Colombia,REVISTA DE FILOSOFIA UIS,2018,"ANDRES FELIPE AGUDELO ZORRILLA, JOEL ISAAC ROMAN NEGRONI",16922484,1,No indexada en Scopus,No clasificada en Publindex,,
01951,013,Artículos publicados,Publicado en revista especializada,Psicoanálisis y literatura: Elfriede Jelinek o la mujer al margen,Brasil,REVISTA DE LETRAS,2018,KELLY VARGAS GARCIA,01013505,1,Q4,No clasificada en Publindex,2018,
01187,007,Artículos publicados,Publicado en revista especializada,La comunicación en las relaciones de pareja mediadas por la virtualidad en tiempos de modernidad líquida,Colombia,REVISTA LATINOAMERICANA DE ESTUDIOS DE FAMILIA,2018,"ALEXANDER RODRIGUEZ BUSTAMANTE, CRISTINA MARIA GIRALDO HURTADO",22158758,1,No indexada en Scopus,No clasificada en Publindex,,
01188,007,Artículos publicados,Publicado en revista especializada,Inspiración y escritura orgánica en Nietzsche. una lectura desde Ecce Homo,Colombia,PERSEITAS,2018,EDISON FRANCISCO VIVEROS CHAVARRIA,23461780,1,En Scopus sin cuartil,No clasificada en Publindex,2018,
01068,006,Artículos publicados,Publicado en revista especializada,Sobre la Evaluación Escolar y su Ética,Chile,INFORMACION TECNOLOGICA,2018,"SANDRA JULIET CLAVIJO ZAPATA, JOSE FEDERICO AGUDELO TORRES, FARLEY SARY ROJAS RESTREPO",07180764,1,Q3,No clasificada en Publindex,2018,
01069,006,Artículos publicados,Publicado en revista especializada,El emprendimiento como cultura: ¿una estrategia para potenciar las competencias ciudadanas y el trabajo en grupo en la primera infancia?,Colombia,INFANCIAS IMAGENES,2018,"ADRIANA MARIA GALLEGO HENAO, VERONICA TORRES PABON, ESTEFANIA BECERRA SIERRA, KATHERINE CORDOBA PEREZ",16579089,1,No indexada en Scopus,C,,2018
01070,006,Artículos publicados,Publicado en revista especializada,El clima organizacional en el emprendimiento sostenible.,Colombia,Revista Escuela De Administración De Negocios,2018,"CARMEN YSABEL MARTINEZ DE MERINO, VICTOR HUGO MERINO CORDOBA, YAMARU DEL VALLE CHIRINOS ARAQUE",01208160,1,No indexada en Scopus,B,,2018
01071,006,Artículos publicados,Revisión (Survey),Factores asociados a las preferencias alimentarias de los niños,Colombia,ELEUTHERA,2018,"MONICA MARIA ALVAREZ GALLEGO, SUGEY ELENA ANAYA GARCIA",20114532,1,No indexada en Scopus,C,,2018
00151,001,Artículos publicados,Revisión (Survey),Uso de recursos TIC en la enseñanza de las matemáticas: retos y perspectivas,Colombia,Entramado,2018,ANDRES MAURICIO GRISALES AGUIRRE,19003803,1,No indexada en Scopus,B,,2018
00152,001,Artículos publicados,Publicado en revista especializada,Frameworks para el desarrollo de prototipos WEB: Un caso de aplicación,Colombia,REVISTA DIGITAL LAMPSAKOS,2018,VICTOR DANIEL GIL VERA,21454086,1,No indexada en Scopus,C,,2018
00152,001,Artículos publicados,Publicado en revista especializada,Frameworks para el desarrollo de prototipos WEB: Un caso de aplicación,Colombia,REVISTA DIGITAL LAMPSAKOS,2018,VICTOR DANIEL GIL VERA,21454086,1,No indexada en Scopus,C,,2018
00153,001,Artículos publicados,Publicado en revista especializada,"Síntesis y Caracterización de Pigmentos Inorgánicos Azules CoAl1.95Cr0.05O4 y Zn0,8Co0,2Al2O4 por Combustión en Solución",Colombia,Scientia Et Technica,2018,"EDGAR ANDRES CHAVARRIAGA MIRANDA, ALEX ARBEY LOPERA SEPULVEDA, JUAN FERNANDO MONTOYA, STIVEN VILLADA GIL, OSCAR JAIME RESTREPO BAENA",01221701,1,No indexada en Scopus,B,,2018
00160,001,Artículos publicados,Publicado en revista especializada,"Cholinesterase Inhibition Activity, Alkaloid Profiling and Molecular Docking of Chilean Rhodophiala (Amaryllidaceae).",Suiza,MOLECULES,2018,EDISON HUMBERTO OSORIO LOPEZ,14203049,1,Q1,A1,2018,2018
00162,001,Artículos publicados,Publicado en revista especializada,"Boron Nanowheels with Axles Containing Noble Gas Atoms: Viable Noble Gas Bound M©B10- Clusters (M=Nb, Ta)",Reino Unido,CHEMISTRY A EUROPEAN JOURNAL,2018,EDISON HUMBERTO OSORIO LOPEZ,15213765,1,Q1,No clasificada en Publindex,2018,
01534,009,Artículos publicados,Publicado en revista especializada,Niñas y niños tejiendo escenarios de paz. Experiencias en medio del conflicto armado en Córdoba y Urabá,Venezuela,Encuentros,2018,"VICTOR TERAN REALES, MERI CARDONA OVIEDO, CESAR AUGUSTO TERAN SIMANCAS",26108046,1,No indexada en Scopus,No clasificada en Publindex,,
01605,010,Artículos publicados,Revisión (Survey),Integración sensorial y trastornos de aprendizaje del código lectoescrito,Colombia,Educacion Y Desarrollo Social,2018,ROLAN CORREA LOPEZ,20115318,1,No indexada en Scopus,No clasificada en Publindex,,
01380,008,Artículos publicados,Publicado en revista especializada,"Historiografía de la locura y de la psiquiatría en Colombia. De los médicos escritores a la perspectiva crítica, 1968 - 2018",Colombia,HISTORELO,2018,JAIRO GUTIERREZ AVENDANO,2145132X,1,Q3,C,2018,2018
01379,008,Artículos publicados,Publicado en revista especializada,Recursos psicosociales y construcción de bienestar ante la ausencia de los padres,Colombia,Universitas Psychologica,2018,"NANCY CASTANO HINCAPIE, DIANA MARCELA MONTOYA ZULUAGA, NORMAN DARIO MORENO CARMONA",16579267,1,Q4,B,2018,2018
01378,008,Artículos publicados,Publicado en revista especializada,Indicadores psicológicos en la conducta transgresora de normas de tránsito,Colombia,Investigación & Desarrollo,2018,"NICOLASA MARIA DURAN PALACIO, NORMAN DARIO MORENO CARMONA",20117574,1,No indexada en Scopus,No clasificada en Publindex,,
01377,008,Artículos publicados,Publicado en revista especializada,Duelo en la infancia: la constitución de la pérdida y la muerte en la niñez,Colombia,Textos Y Sentidos,2018,ANYERSON STITHS GOMEZ TABARES,22158820,1,No indexada en Scopus,No clasificada en Publindex,,
01376,008,Artículos publicados,Publicado en revista especializada,La restauración con sobrevivientes del conflicto armado en Colombia: una propuesta de acción psicosocial.,Colombia,ELEUTHERA,2018,"PAULA VANESSA SANCHEZ AGUDELO, NELVIA VICTORIA LUGO AGUDELO, CRISTIAN ALBERTO ROJAS GRANADA",20114532,1,No indexada en Scopus,C,,2018
01375,008,Artículos publicados,Publicado en revista especializada,La mirada de los adolescentes al modelo de habilidades para la vida,Colombia,REVISTA LATINOAMERICANA DE CIENCIAS SOCIALES NINEZ Y JUVENTUD,2018,"MAGDA VICTORIA DIAZ ALZATE, SANDRA ISABEL MEJIA ZAPATA",20277679,1,No indexada en Scopus,B,,2018
01374,008,Artículos publicados,Publicado en revista especializada,Estilos parentales en el proceso de crianza de niños con trastornos disruptivos,Colombia,Investigacion Y Desarrollo,2018,"JOHN JAIRO GARCIA PENA, CLAUDIA MARCELA ARANA MEDINA, JUAN CARLOS RESTREPO BOTERO",18146333,1,No indexada en Scopus,No clasificada en Publindex,,
01372,008,Artículos publicados,Publicado en revista especializada,Condiciones de base para la reintegración social en el posconflicto,República Dominicana,Ciencia Y Sociedad,2018,JOHN JAIRO GARCIA PENA,03787680,1,No indexada en Scopus,No clasificada en Publindex,,
00170,001,Artículos publicados,Publicado en revista especializada,Electronic and magnetic properties of the [Ni(salophen)]: An experimental and DFT study,Egipto,JOURNAL OF ADVANCED RESEARCH,2018,"FRANKLIN FERRARO GOMEZ, CRISTINA APARECIDA BARBOZA",20901232,1,Q1,A1,2018,2018
